id_solicitante,expediente,dependencia,fecha,tema,categoria_tema,dependencia_ministerio,ministerio,vencimiento_1,vencimiento_2,prorroga,estado,termino,fecha_respuesta
245,6578262,MGEYA,2013-11-18,REITERA EX. 4456300-MGEYA-2013,Actuaciones/ Denuncias/ Reclamos,SBASE,Jefatura de Gabinete de Ministros,2013-12-04,,,Finalizado fuera de término,Fuera de término,2013-12-05
245,6578778,MGEYA,2013-11-18,REITERA EX. 5869511-MGEYA-2013,Actuaciones/ Denuncias/ Reclamos,Secretaria de Gestion Comunal y Atencion Ciudadana,Secretaría de Gestión Comunal y Atención Ciudadana,2013-12-04,,,Finalizado en término,En término,2013-11-26
245,6579465,MGEYA,2013-11-18,REITERA EX. 5869305-MGEYA-2013,Actuaciones/ Denuncias/ Reclamos,DGCLEI,Educación,2013-12-04,,,Finalizado en término,En término,2013-12-02
245,6617374,MGEYA,2013-11-19,AUTORIZACIÓN DE INSTALACION DE UNA TORRE PARA TELEFONIA CELULAR MOVIL O CUALQUIER OTRO DESTINO EN EL EDIFICIO SITO EN LA CALLE TEODORO GARCIA 2548,Habilitaciones,APRA,APRA,2013-12-05,,,Finalizado fuera de término,Fuera de término,2013-12-13
245,6622352,MGEYA,2013-11-19,HABILITACIONES QUE FUERON OBTENIDAS EN RELACION AL INMUEBLE SITO EN AV. BELGRANO 2232/34 ENTRE PASCO Y PICHINCHA ,Habilitaciones,DGHYP,AGC,2013-12-05,,,Finalizado en término,En término,2013-11-26
245,6613788,MGEYA,2013-11-19,INVERSION EN PAUTA PUBLICITARIA CORRESPONDIENTE AL PRIMER SEMESTRE DE 2013,Informes,Secretaria de Comunicación Social,Secretaria de Comunicación Social,2013-12-05,2013-12-19,Si,Finalizado en término,En término,2013-12-19
245,6647917,MGEYA,2013-11-20,DATOS VARIOS SOBRE QUIEN CONFECCIONA LAS FOTO MULTAS,Políticas públicas,DGAL Policía Metropolitana,Justicia y Seguridad,2013-12-06,,,Finalizado fuera de término,Fuera de término,2013-12-11
245,6663329,MGEYA,2013-11-20,PLANOS DE DESAGUE PRESENTADOS POR LA EMPRESA AUCHAN ARGENTINA S.A CON MOTIVO DE CONSEGUIR LA APROBACION DEL APTO AMBIENTAL QUE LE FUERA OTORGADA MEDIANTE RESOLUCION 1 DEL 16 DE MARZO DE 2000 Y VISTO EX. 97.189/98,Habilitaciones,DGTAL,Desarrollo Urbano,2013-12-06,,,Finalizado fuera de término,Fuera de término,2014-01-27
245,6661891,MGEYA,2013-11-20,DATOS VARIOS SOBRE DINERO QUE VA A LAS ARCAS DE LA CIUDAD DE BUENOS AIRES POR EL SERVICIO QUE BRINDAN BRD S.A.I.C.F.I Y DAKOTA S.A PARA TODO EL SISTEMA DE ESTACIONAMIENTO MEDIDO. CALCULO DEL CANON QUE DEBEN PAGAR LAS EMPRESAS,Informes,DG Concesiones,Desarrollo Económico,2013-12-06,2013-12-20,Si,Finalizado fuera de término,Fuera de término,2014-01-17
245,6662129,MGEYA,2013-11-20,DATOS VARIOS SOBRE DINERO QUE VA A LAS ARCAS DE LA CIUDAD DE BUENOS AIRES POR EL SERVICIO QUE BRINDAN BRD S.A.I.C.F.I Y DAKOTA S.A PARA TODO EL SISTEMA DE ESTACIONAMIENTO MEDIDO,Concesiones/ Permisos de uso,DGTAL,Hacienda,2013-12-06,,,Pendiente fuera de término,,
245,6662293,MGEYA,2013-11-20,DATOS VARIOS SOBRE DINERO QUE VA A LAS ARCAS DE LA CIUDAD DE BUENOS AIRES POR EL SERVICIO QUE BRINDAN BRD S.A.I.C.F.I Y DAKOTA S.A PARA TODO EL SISTEMA DE ESTACIONAMIENTO MEDIDO. TOTAL DE AGENTES DE TRÁNSITO Y SALARIOS QUE SE ABONAN,Concesiones/ Permisos de uso,DG Transito,Jefatura de Gabinete de Ministros,2013-12-06,,,Finalizado en término,En término,2013-12-04
245,6702324,MGEYA,2013-11-21,"TOMAR VISTA DE EX. 39.290/09, PROYECTOS, PLANES O ESTRATEGIAS ESTABLECIDAS RELATIVAS AL SUMINISTO Y ADMINISTRACION DE LOS SERVICIOS PUBLICOS EN EL PREDIO UBICADO EN AV.GRAL F.F. DE LA CRUZ, AV. ESCALADA Y LAS VIAS DEL EX FERROCARRIL GRAL. BELGRANO",Actuaciones/ Denuncias/ Reclamos,APRA,APRA,2013-12-09,2013-12-23,Si,Finalizado fuera de término,Fuera de término,2014-01-10
245,6691226,MGEYA,2013-11-21,LISTADO DE TODOS LOS SUBSIDIOS POR INUNDACION OTORGADOS EN EL MARCO DE LA LEY 1575,Informes,SS Emergencias,Justicia y Seguridad,2013-12-09,,,Finalizado fuera de término,Fuera de término,2014-03-26
245,6733419,MGEYA,2013-11-22,OBRA DE INMUEBLE SITO EN AV. DONATO ALVAREZ 486,Permisos de obra,DGROC,Desarrollo Urbano,2013-12-10,,,Finalizado fuera de término,Fuera de término,2014-02-03
245,6734674,MGEYA,2013-11-22,INFORME O CUALQUIER OTRO DOCUMENTO DONDE CONSTEN LOS ESTUDIOS REALIZADOS QUE JUSTIFIQUEN EL RECIENTE DESVIO Y REUBICACION DE LAS ANTIGUAS PARADAS DE LAS LINEAS N° 70 Y N° 10,Informes,DG Transito,Jefatura de Gabinete de Ministros,2013-12-10,,,Pendiente fuera de término,,
245,6772993,MGEYA,2013-11-26,PLANOS DE OBRA EL ELEFANTE BLANCO SITO EN VILLA LUGANO MAXIMO A LA VILLA OCULTA,Obras públicas,Secretaria de Planeamiento,Desarrollo Urbano,2013-12-11,,,Finalizado fuera de término,Fuera de término,2013-12-16
245,6766368,MGEYA,2013-11-26,REITERA POR FALTA DE INFORMACION EX. 6256815-MGEYA-2013 (OBRAS DE REFORMAS DE LA PLAZOLETA Y PLAZA CIVICA UBICADAS EN EL BARRIO RIVADAVIA (INTERSECCIONES DE LAS AV. CASTAÑARES Y CNEL. ESTEBAN BONORINO)),Actuaciones/ Denuncias/ Reclamos,SECHI,Desarrollo Económico,2013-12-11,,,Finalizado fuera de término,Fuera de término,2013-12-12
245,6761484,MGEYA,2013-11-26,HABILITACION LOCAL 'EL MADISQUITO' SITO EN ENRIQUE SANTOS DISCEPOLO 1830,Habilitaciones,DGHYP,AGC,2013-12-11,,,Finalizado en término,En término,2013-12-04
245,6795338,MGEYA,2013-11-27,HABILITACION DE LOCAL-NEGOCIO (RUBRO GASTRONOMICO) SITO EN O'HIGGINS 3574. 'SEGAFREDO ZANETTI',Habilitaciones,DGHYP,AGC,2013-12-12,,,Finalizado fuera de término,Fuera de término,2014-02-18
245,6786166,MGEYA,2013-11-27,SI ESTA DISPONIBLE EL PUESTO DE FLORES SITO EN LA CALLE RIVADAVIA 4161,Informes,DG Ordenamiento del Espacio Publico,Ambiente y Espacio Público,2013-12-12,,,Finalizado fuera de término,Fuera de término,2013-12-17
245,6833227,MGEYA,2013-11-28,DATOS VARIOS SOBRE OBRA SITO EN GARAY 385. EXPEDIENTE DE OBRA 56997/06,Permisos de obra,DGROC,Desarrollo Urbano,2013-12-13,,,Finalizado fuera de término,Fuera de término,20014-03-21
245,6831001,MGEYA,2013-11-28,"REITERA EX. 6140824 (DATOS VARIOS SOBRE OBRAS QUE LA CORPORACION BUENOS AIRES SUR S.E SE ENCUENTRA ACTUALMENTE EJECUTANDO EN VILLAS 3, FATIMA, 21-24,1-11-14, 20, 15, RAMON CARRILLO, ZAVALETA)",Actuaciones/ Denuncias/ Reclamos,Corporacion BA Sur,Desarrollo Económico,2013-12-13,,,Finalizado en término,En término,2013-11-29
245,6835595,MGEYA,2013-11-28,HABILITACION DE LOCAL CAFETERIA SITO EN F. ENCISO 3934,Habilitaciones,DGHYP,AGC,2013-12-13,,,Finalizado en término,En término,2013-11-29
245,6828959,MGEYA,2013-11-28,DATOS VARIOS SOBRE LAS COOPERATIVAS DE RECUPERADORES URBANOS ACTUALMENTE CONTRATADAS PARA LA PRESTACION DEL SERVICIO DE RECOLECCION DE RESIDUOS SOLIDOS URBANOS SECOS,Políticas públicas,SS Higiene Urbana,Ambiente y Espacio Público,2013-12-13,,,Pendiente fuera de término,,
245,6861824,MGEYA,2013-11-29, CONVENIOS VIGENTES FIRMADOS ENTRA LA UGIS Y LAS COOPERACTIVAS QUE OPERAN EN LAS DISTINTAS VILLAS DE LA CIUDAD,Informes,UGIS,Desarrollo Económico,2013-12-16,,,Finalizado en término,En término,2013-12-10
245,6897342,MGEYA,2013-12-02,DATOS VARIOS SOBRE EX. 1303523/2009 PLANO DE OBRA SITO EN PUENTE DEL INCA 4078,Permisos de obra,DGROC,Desarrollo Urbano,2013-12-17,,,Finalizado fuera de término,Fuera de término,2014-01-08
245,6898173,MGEYA,2013-12-02,DATOS VARIOS SOBRE MONTO TOTAL EJECUTADO AL DIA DE LA FECHA PARA LA ACTIVIDAD 'CARNAVAL PORTEÑO',Presupuesto,DGTAL,Cultura,2013-12-17,2014-01-06,Si,Finalizado fuera de término,Fuera de término,2014-04-29
245,6894545,MGEYA,2013-12-02,DATOS VARIOS SOBRE ESTRUCTURA SALARIAL DE LA ADMINISTRACION PUBLICA DEL GOBIERNO DE LA CIUDAD DE BUENOS AIRES,RRHH,SS Gestion RRHH,Modernización,2013-12-17,,,Finalizado fuera de término,Fuera de término,2014-01-08
245,6881334,MGEYA,2013-12-02,ESTADO DE TRAMITE DE EX. 36966/2008 REFERIDO A INMUEBLE SITO EN PADILLA 1032,Actuaciones/ Denuncias/ Reclamos,DGROC,Desarrollo Urbano,2013-12-17,,,Finalizado fuera de término,Fuera de término,2014-03-21
245,6917362,MGEYA,2013-12-04,INFORMACION SOBRE OBRAS DE CONSTRUCCION DE LA OBRA DE LA OBRA CALLE IBERA 5324. EXPEDIENTE DE REFERENCIA 34911/2004,Permisos de obra,DGROC,Desarrollo Urbano,2013-12-18,,,Finalizado fuera de término,Fuera de término,2014-01-29
245,6932473,MGEYA,2013-12-04,SUBSIDIOS QUE EL M EDUCACIÓN OTORGA A ESCUELAS PRIVADAS.,Inversión social,DGCLEI,Educación,2013-12-18,,,Pendiente fuera de término,,
245,6931674,MGEYA,2013-12-04,HABILITACION LOCAL DE COMIDAS 'DELIFOOD' SITO EN CHACABUCO 92,Habilitaciones,DGHYP,AGC,2013-12-18,,,Finalizado en término,En término,2013-12-13
245,6924483,MGEYA,2013-12-04,DATOS VARIOS SOBRE PRESUPUESTO DESTINADO EN EL AÑO 2013 PARA EL PLAN 'CREDITOS PYMES',Presupuesto,DGTAL,Desarrollo Social,2013-12-18,,,Pendiente fuera de término,,
245,6924641,MGEYA,2013-12-04,DATOS VARIOS SOBRE PRESUPUESTO DETALLADO EN SUS DISTINTAS AREAS PARA EL AÑO 2013 DE LA DIRECCION DE ECONOMIA SOCIAL,Presupuesto,DGTAL,Desarrollo Social,2013-12-18,2014-01-07,Si,Finalizado fuera de término,Fuera de término,2014-01-25
245,6924867,MGEYA,2013-12-04,DATOS VARIOS SOBRE PRESUPUESTO DESTINADO AL PROGRAMA PROSUR HABITAT ,Inversión social,DGTAL,Desarrollo Económico,2013-12-18,,,Finalizado fuera de término,Fuera de término,2014-01-15
245,6925842,MGEYA,2013-12-04,HABILITACION Y TERMINACION DE OBRA SITO EN CALLE CARLOS ANTONIO LOPEZ 2739/41 DEPARTAMENTO 6° 'A',Permisos de obra,DGROC,Desarrollo Urbano,2013-12-18,,,Finalizado fuera de término,Fuera de término,2014-01-28
245,6961076,MGEYA,2013-12-05,REITERA EX. 3086743/2013 (OBRAS EJECUTADAS Y/O EN EJECUCION QUE SE OBSERVAN EN EL BARRIO 'MANUEL DORREGO' QUE ABARCAN E INCLUYEN DISTINTAS TAREAS Y RUBROS),Inversión social,IVC,Desarrollo Económico,2013-12-19,,,Finalizado fuera de término,Fuera de término,2013-12-23
245,6954456,MGEYA,2013-12-05,CUAL ES LA DEUDA QUE TIENEN LAS EMPRESAS 'BRD SAI.C.F.I'Y 'DAKORA SA' POR EL SERVICIO DE ESTACIONAMIENTO MEDIDO Y ACARREO CON EL GOBIERNO DE LA CIUDAD Y CON LA ANTIGUA MUNICIPALIDAD,Concesiones/ Permisos de uso,DGTAL,Hacienda,2013-11-19,,,Finalizado fuera de término,Fuera de término,2013-12-20
245,6982882,MGEYA,2013-12-06,SI LA EMPRESA CTL S.A PUBLICO EDICTO EN EL BOLETIN OFICIAL DEL GCBA DE TRANFERENCIA DEL LIBRO DE HABILITACION DE LOS LOCALES SITO EN BERUTI 3391 Y AV. CORRIENTES 1269 A LA EMPRESA CASANOVA SA,Normativa,SECLYT,SECLYT,2013-12-20,,,Finalizado en término,En término,2013-12-17
245,6997634,MGEYA,2013-12-06,DATOS VARIOS SOBRE LICITACION 'PUESTA EN VALOR DEL PASEO PARQUE LEZAMA',Obras públicas,DGTAL,Ambiente y Espacio Público,2013-12-20,,,Finalizado fuera de término,Fuera de término,2014-01-09
245,6998126,MGEYA,2013-12-06,DATOS VARIOS RELACIONADO CON EL RECLAMO N° 69387/13 DADO DE ALTA CON FECHA 18/06/2013 A NOMBRE DE MARTA N. VIDAL S/ REMOCIÓN RAICES DE ARBOL Y REPARACIÓN DE ACERAS,Obras públicas,DGTAL,Ambiente y Espacio Público,2013-12-20,,,Pendiente fuera de término,,
245,7004017,MGEYA,2013-12-06,REITERA EX. 6433346-MGEYA-2013,Actuaciones/ Denuncias/ Reclamos,AGC,AGC,2013-12-20,,,Pendiente fuera de término,,
245,7038023,MGEYA,2013-12-09,HABILITACION DE LOCAL COMERCIAL SITO EN CALLE LAVALLEJA 1523,Habilitaciones,DGHYP,AGC,2013-12-23,,,Finalizado fuera de término,Fuera de término,2013-12-27
245,7020520,MGEYA,2013-12-09,DATOS VARIOS SOBRE CANTIDAD DE ALUMNOS INSCRIPTOS EN LOS COLEGIOS ESTATALES DE EDUCACION CONVENCIONAL (PRIMARIA Y SECUNDARIA) PARA EL COMIENZO DEL CICLO LECTIVO 2013,Informes,DGCLEI,Educación,2013-12-23,,,Pendiente fuera de término,,
245,7032964,MGEYA,2013-12-09,TOMAR VISTA DE LAS ACTUACIONES ADMINISTRATIVAS DE LOCAL EXISTENTE SITO EN AV. RIVADAVIA 1240 RESPECTO AL AVISO DE OBRA OTORGADO A ARON ENRIQUE ABIGADOR,Actuaciones/ Denuncias/ Reclamos,DGROC,Desarrollo Urbano,2013-12-23,,,Pendiente fuera de término,,
245,7034176,MGEYA,2013-12-09,TOMAR VISTA DE LAS ACTUACIONES ADMINISTRATIVAS DE LOCAL EXISTENTE SITO EN AV. RIVADAVIA 1240 RESPECTO AL AVISO DE OBRA OTORGADO A ARON ENRIQUE ABIGADOR,Actuaciones/ Denuncias/ Reclamos,DG Inspeccion del Uso del Espacio Publico,Desarrollo Urbano,2013-12-23,,,Finalizado fuera de término,Fuera de término,2014-01-09
245,7031853,MGEYA,2013-12-09,SI POSEE PERMISO PARA ANTENA WIFI SITO EN BALCARCE 1092/94,Habilitaciones,APRA,APRA,2013-12-23,,,Finalizado fuera de término,Fuera de término,2014-01-13
245,7056041,MGEYA,2013-12-10,REITERA PEDIDO DE HABILITACION DE QUIOSCO DE DIARIOS EN PUERTO MADERO,Habilitaciones,DG Ordenamiento del Espacio Publico,Ambiente y Espacio Público,2013-12-24,,,Pendiente fuera de término,,
245,7107532,MGEYA,2013-12-11,INFORMACION  SOBRE EL PLANO DE HABILITACION DE MESAS EN LA VEREDA DE LA HELADERIA 'JAUJA' SITO EN AV. FEDERICO LACROZE 2239,Habilitaciones,DGOEP,Ambiente y Espacio Público,2013-12-26,,,Finalizado en término,En término,2013-12-16
245,7108653,MGEYA,2013-12-11,DATOS VARIOS SOBRE DENUNCIA EFECTUADA EN LA ESCUELA N° 8 CON FECHA 20/11/2013,Informes,DGCLEI,Educación,2013-12-26,,,Pendiente fuera de término,,
245,7094827,MGEYA,2013-12-11,REITERA EX. 6293986/2013 POR INFORMACION INCOMPLETA,Actuaciones/ Denuncias/ Reclamos,SS Gestion RRHH,Modernización,2013-12-26,2013-01-14,Si,Finalizado fuera de término,Fuera de término,2013-03-12
245,7090065,MGEYA,2013-12-11,REFERENTE AL EX. 829910/2013 ,Actuaciones/ Denuncias/ Reclamos,DG Sumarios,Procuración General de la CABA,2013-12-26,,,Pendiente fuera de término,,
245,7090311,MGEYA,2013-12-11,REFERENTE AL EX. 415425/2013,Actuaciones/ Denuncias/ Reclamos,DGFYCO,AGC,2013-12-26,2014-01-14,Si,Finalizado en término,En término,2014-01-03
245,7143918,MGEYA,2013-12-12,INFORMACION SOBRE TRAMITE A REALIZAR A EFECTOS DE ADAPTAR LOS TRES PRIMEROS NOMBRES DE PILA DEL CIUDADANO DEL FRANCES AL IDIOMA NACIONAL,Informes,DG Registro del Estado Civil y Cap. De las Personas,Gobierno,2013-12-27,,,Pendiente fuera de término,,
245,7182426,MGEYA,2013-12-13,REFERENTE A EX. 5656476/2013 Y EX. 5657128/2013 POR ERROR EN LA CONSIGNACION DE NOTIFICACION RESPECTO A LA DIRECCION REFERIDA PARA RETIRAR LA INFORMACION,Actuaciones/ Denuncias/ Reclamos,Secretaria de Gestion Comunal y Atencion Ciudadana,Jefatura de Gabinete de Ministros,2013-12-30,,,Finalizado fuera de término,Fuera de término,2014-01-13
245,7169793,MGEYA,2013-12-13,DATOS VARIOS SOBRE NUMERO DE VACANTES OFERTADAS PARA EL JARDIN MATERNAL N° 8 D.E 09,Informes,DGCLEI,Educación,2013-12-30,,,Pendiente fuera de término,,
245,7175566,MGEYA,2013-12-13,DATOS VARIOS SOBRE OBRA EN COSTRUCCION SITO EN J.M.MORENO 361/369 CON EX. 1965558/2012,Permisos de obra,DGROC,Desarrollo Urbano,2013-12-30,,,Finalizado fuera de término,Fuera de término,2014-01-13
245,7175686,MGEYA,2013-12-13,HABILITACION DE SALON DE USOS MULTIPLES EMPLAZADO EN EL PRIMER PISO DEL CONTRAFRENTE DEL EDIFICIO SITO EN J.M.MORENO 351,Habilitaciones,DGHYP,AGC,2013-12-30,,,Finalizado fuera de término,Fuera de término,2014-01-30
245,7314749,MGEYA,2013-12-20,INFORMACION SOBRE EX. 1268684/2011. OBRA SITO EN SUCRE 4250,Permisos de obra,DGROC,Desarrollo Urbano,2014-01-09,,,Finalizado fuera de término,Fuera de término,2014-01-20
245,7380838,MGEYA,2013-12-26,"REFERENTE A EX. 829910/2013, 415425/2013, Y 45 MAS",Actuaciones/ Denuncias/ Reclamos,DGTAL,Ambiente y Espacio Público,2014-01-14,,,Finalizado fuera de término,Fuera de término,2014-01-27
245,7384717,MGEYA,2013-12-26,REITERA EX. 6828959/2013 (DATOS VARIOS SOBRE LAS COOPERATIVAS DE RECUPERADORES URBANOS ACTUALMENTE CONTRATADAS PARA LA PRESTACION DEL SERVICIO DE RECOLECCION DE RESIDUOS SOLIDOS URBANOS SECOS),Actuaciones/ Denuncias/ Reclamos,DG Reciclado,Ambiente y Espacio Público,2014-01-14,,,Pendiente fuera de término,,
245,7396159,MGEYA,2013-12-26,PLANO DE ELEMENTOS CONTRA INCENDIO Y REQUERIMIENTO DE INSPECCIONES DE DGFYCO EN EE.UU 1444/48,Inspecciones,DGFYCO,AGC,2014-01-14,2014-01-29,Si,Finalizado en término,En término,2014-01-07
245,7421998,MGEYA,2013-12-27,HABILITACION ESPECIAL DE 'INTERNACION DOMICILIARIA' SITO EN AV. ALVAREZ THOMAS 3683/85,Habilitaciones,DGHYP,AGC,2014-01-15,,,Finalizado fuera de término,Fuera de término,2014-01-30
245,7422243,MGEYA,2013-12-27,HABILITACION HOTEL 'MARACAIBO B BALVANERA' SITO EN VENEZUELA 2380,Habilitaciones,DGHYP,AGC,2014-01-15,,,Finalizado fuera de término,Fuera de término,2014-01-29
245,7440573,MGEYA,2013-12-27,DECLARACIONES JURADAS DE DIPUTADOS AÑO 2012,Actuaciones/ Denuncias/ Reclamos,DGSOCAI,Jefatura de Gabinete de Ministros,2014-01-15,,,Finalizado en término,En término,2014-01-09
245,7440866,MGEYA,2013-12-27,REITERA EX. 6351477/2013 (INDIQUE EL NUMERO DE CAMAS DISPONIBLES Y EL NUMERO DE CAMAS ACTUALMENTE OCUPADAS HOSPITAL INFANTO JUVENIL TOBAR GARCÍA),Actuaciones/ Denuncias/ Reclamos,DGTAL,Salud,2014-01-15,,,Pendiente fuera de término,,
245,7441086,MGEYA,2013-12-27,REITERA EX. 6349944/2013 (INDIQUE QUE NUMERO DE CAMAS DISPONIBLES Y EL NUMERO DE CAMAS ACTUALMENTE OCUPADAS HOSPITAL MOYANO),Actuaciones/ Denuncias/ Reclamos,DGTAL,Salud,2014-01-15,,,Pendiente fuera de término,,
245,7441530,MGEYA,2013-12-27,REITERA EX. 6349670/2013 (INDIQUE CUALES SON LAS POLITICAS DE SALUD MENTAL QUE SE ESTAN LLEVANDO A CABO DESDE EL MINISTERIO Y BAJO QUE PROGRAMAS SE REALIZAN),Actuaciones/ Denuncias/ Reclamos,DGTAL,Salud,2014-01-15,,,Pendiente fuera de término,,
245,7441720,MGEYA,2013-12-27,REITERA EX. 6350727/2013 (INDIQUE EL NUMERO DE CAMAS DISPONIBLES Y EL NUMERO DE CAMAS ACTUALMENTE OCUPADAS HOSPITAL BORDA),Actuaciones/ Denuncias/ Reclamos,DGTAL,Salud,2014-01-15,,,Pendiente fuera de término,,
245,7442248,MGEYA,2013-12-27,REITERA EX. 6924867/2013 (DATOS VARIOS SOBRE PRESUPUESTO DESTINADO AL PROGRAMA PROSUR HABITAT ),Actuaciones/ Denuncias/ Reclamos,Corporacion BA Sur,Desarrollo Económico,2014-01-15,,,Finalizado en término,En término,2014-01-15
245,7442452,MGEYA,2013-12-27,REITERA EX. 6924483/2013 (DATOS VARIOS SOBRE PRESUPUESTO DESTINADO EN EL AÑO 2013 PARA EL PLAN 'CREDITOS PYMES'),Actuaciones/ Denuncias/ Reclamos,DGTAL,Desarrollo Económico,2014-01-15,,,Finalizado fuera de término,Fuera de término,2014-04-24
245,7442737,MGEYA,2013-12-27,REITERA EX. 6924641/2013 (DATOS VARIOS SOBRE PRESUPUESTO DETALLADO EN SUS DISTINTAS AREAS PARA EL AÑO 2013 DE LA DIRECCION DE ECONOMIA SOCIAL),Actuaciones/ Denuncias/ Reclamos,DGTAL,Desarrollo Social,2014-01-15,,,Pendiente fuera de término,,
245,7442737,MGEYA,2013-12-27,REITERA EX. 6924641/2013 (DATOS VARIOS SOBRE PRESUPUESTO DETALLADO EN SUS DISTINTAS AREAS PARA EL AÑO 2013 DE LA DIRECCION DE ECONOMIA SOCIAL),Actuaciones/ Denuncias/ Reclamos,DGTAL,Desarrollo Social,2014-01-15,2014-01-29,Si,Finalizado en término,En término,2014-01-25
245,7442737,MGEYA,2013-12-27,REITERA EX. 6924641/2013 (DATOS VARIOS SOBRE PRESUPUESTO DETALLADO EN SUS DISTINTAS AREAS PARA EL AÑO 2013 DE LA DIRECCION DE ECONOMIA SOCIAL),Actuaciones/ Denuncias/ Reclamos,DGTAL,Desarrollo Social,2014-01-15,,,Pendiente fuera de término,,
245,7442737,MGEYA,2013-12-27,REITERA EX. 6924641/2013 (DATOS VARIOS SOBRE PRESUPUESTO DETALLADO EN SUS DISTINTAS AREAS PARA EL AÑO 2013 DE LA DIRECCION DE ECONOMIA SOCIAL),Actuaciones/ Denuncias/ Reclamos,DGTAL,Desarrollo Social,2014-01-15,2014-01-29,Si,Finalizado en término,En término,2014-01-25
246,3567144,MGEYA,2013-08-07,MEDIANTE QUE CONTRATO Y BASE DE CONDICIONES SE FORMALIZO LA REALIZACION DEL EVENTO DENOMINADO 'QUILMES ROCK 13' A REALIZARSE EN CIUDAD DEL ROCK (EX. PARQUE DE LA CIUDAD)  EN EL PROX. MES DE NOVIEMBRE,Normativa,DGTAL,Desarrollo Económico,2013-08-22,2013-09-05,Si,Finalizado en término,En término,2013-08-28
248,902635,DGSOCAI,2013-03-15,DISPOSICION O PROYECTO QUE ORDENE LA ADJUDICACIÓN AL CLUB ATLÉTICO HURACÁN DEL POLIDEPORTIVO PARQUE PATRICIOS,Concesiones/ Permisos de uso,DG Administracion de Bienes,Desarrollo Económico,2013-04-04,,,Finalizado en término,En término,2013-03-13
250,1751272,MGEYA,2013-05-15,CUANTO PAGA EN CONCEPTO DE CANON EL SR FABIO CANALE POR LA EXPLOTACION DE 'CIUDAD PAINTBALL' DENTRO DEL PARQUE MANUEL BELGRANO,Concesiones/ Permisos de uso,DGTAL,Desarrollo Económico,2013-05-29,,,Finalizado en término,En término,2013-05-23
251,627648,MGEYA,2013-02-22,"CANTIDAD DE EMPLEADOS EN HOSPITALES MUNICIPALES, SU SUBDIVISION SEGÚN LAS CATEGORIAS ""P"", ""T"", ""S"" Y SU DISTRIBUCION POR HOSPITAL Y POR NIVEL DE ATENCION",RRHH,DGLYT,Salud,2013-03-08,,,Finalizado fuera de término,Fuera de término,2013-06-14
251,2851739,MGEYA,2013-07-05,DATOS VARIOS SOBRE RESIDENTES Y CONCURRENTES EN HOSPITALES PUBLICOS DE CABA,RRHH,DGLYT,Salud,2013-07-22,,,Finalizado en término,En término,2013-06-14
251,2851519,MGEYA,2013-07-08,DATOS VARIOS SOBRE ENFERMEROS EN HOSPITALES PUBLICOS,RRHH,DGLYT,Salud,2013-07-23,,,Finalizado en término,En término,2013-06-14
252,3343111,MGEYA,2013-07-29,HABILITACION DE LA COMPAÑÍA SITO EN ITURR 1335,Habilitaciones,DGHYP,AGC,2013-08-12,,,Finalizado en término,En término,2013-08-02
253,3383771,MGEYA,2013-07-30,CANTIDAD DE LOCALES GASTRONOMICOS HABILITADOS EN LA ACERA DE LA CALLE EL SALVADOR 6002 AL 6086,Habilitaciones,DGHYP,AGC,2013-08-13,,,Finalizado en término,En término,2013-08-09
254,2089917,MGEYA,2013-05-30,DATOS VARIOS SOBRE SEPARACION DE BASURA Y RECICLADO EN COLEGIOS PRIMARIOS Y DINERO UTILIZADO PARA LAS CAMAPAÑAS DE EDUCACION Y CONCIENTIZACION DEL RECICLADO DE BASURA EN COLEGIOS PRIMARIOS Y SECUNDARIOS,Políticas públicas,DGTAL,Ambiente y Espacio Público,2013-06-13,2013-07-01,Si,Finalizado en término,En término,2013-06-24
256,791018,MGEYA,2013-03-08,"OBRA UBICADA EN PLAZOLETA SITO EN EVA PERON Y EMILIO MITRE, COPIA DEL PROYECTO, PRESUPUESTO, TERMINOS, CONDICIONES Y EXPEDIENTE DE LICITACION PUBLICA.",Obras públicas,DGTAL,Ambiente y Espacio Público,2013-03-22,,,Finalizado fuera de término,Fuera de término,2013-03-25
257,1061088,MGEYA,2013-04-03,REFERENTE EX. 791018/2013 S/OBRA EN PLAZOLETA AVELINO GUTIERREZ (DE LA COMUNA 7),Obras públicas,DGTAL,Ambiente y Espacio Público,2013-04-17,,,Finalizado fuera de término,Fuera de término,2013-10-16
259,3565020,MGEYA,2013-08-07,N° DE EXPEDIENTE DE OBRA Y ESTADO DEL EDIFICIO SITO EN ESTADOS UNIDOS 1574/76,Permisos de obra,DGROC,Desarrollo Urbano,2013-08-22,,,Finalizado fuera de término,Fuera de término,2013-08-29
260,3101742,MGEYA,2013-07-17,"REFERENTE A EX. 415425/2013, EX. 829910/2013, EX. 1605644/2013, EX. 2635382/2013",Actuaciones/ Denuncias/ Reclamos,DGFYCO,AGC,2013-07-31,2013-08-14,Si,Finalizado en término,En término,2013-08-09
261,2960339,MGEYA,2013-07-10,VISTA DE EX. 8510/2001 REFERENTE A UN LOCAL GASTRONOMICO SITO EN AV. ALICIA MOREAU DE JUSTO 1728/34,Habilitaciones,DGHYP,AGC,2013-07-24,,,Finalizado fuera de término,Fuera de término,2013-08-08
